GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
57462,31.036618307104312,0.07350891234911952,0.33889225457872857,0.21690939039163717,0.828278959349715,0.9241926203831735,MYORG
105374795,10.443450850656617,0.12587422244373808,0.5805008346279622,0.2168372807326104,0.8283351572630933,0.9241926203831735,LOC105374795
100652758,85.01891473764726,-0.04886597232829504,0.22536025117960096,-0.21683492129830506,0.828336996078547,0.9241926203831735,LOC100652758
10307,410.343006671092,-0.026826117950747554,0.12362098373477005,-0.2170029483692124,0.828206047222271,0.9241926203831735,APBB3
100306951,57.19888118348448,0.05646662060346358,0.2608224434585568,0.21649448511679092,0.8286023234767026,0.9242546083843052,PITPNA-AS1
160857,181.01617458446714,0.03613717815020751,0.16688200161917052,0.21654329286314278,0.8285642827451133,0.9242546083843052,CCDC122
7629,514.9465529279714,-0.02579425289462622,0.1191835928459639,-0.2164245285671444,0.8286568482752881,0.9242595370229753,ZNF76
7584,145.2118348743249,0.03784058946146898,0.1750637942473188,0.21615314362494764,0.8288683760850386,0.9244395710299669,ZNF35
100507299,10.841728891482223,0.12038948197815862,0.5572657910909744,0.2160360171085845,0.8289596728085585,0.9244854972567516,SMC5-DT
4735,18418.865451986137,-0.020203423540777733,0.09365648108369261,-0.2157183710834032,0.8292072802999344,0.9246688875504043,SEPTIN2
51146,9.060495171815802,0.14898822468819573,0.6907310081990883,0.2156964475601667,0.829224370479171,0.9246688875504043,A4GNT
105371874,91.384790261148,-0.04507092757101261,0.2093696842948715,-0.2152695970422143,0.8295571319902826,0.9249281223822989,LOC105371874
80045,106.44584891203112,-0.04219974820569303,0.19598499383326845,-0.21532132323148112,0.8295168059752438,0.9249281223822989,GPR157
56998,311.79532298565925,0.02994346300150949,0.13921661603045504,0.2150854104581816,0.8297007284861699,0.9249636054015762,CTNNBIP1
101927974,23.413347858428402,-0.08408605141505561,0.39105494127320867,-0.2150236259418834,0.8297488985242916,0.9249636054015762,CBLL1-AS1
56882,1246.6222030897109,0.022183094586266248,0.10322174183788023,0.21490719097830138,0.8298396782928918,0.9249636054015762,CDC42SE1
105372481,251.1265173841685,0.030834186402087373,0.14331614948138777,0.21514802423638768,0.8296519125705624,0.9249636054015762,ERVK3-1
86,587.7402675223882,0.024700014875491127,0.11491161065356699,0.21494794768786413,0.8298079016285321,0.9249636054015762,ACTL6A
107984433,9.286389251185476,-0.12882516117896065,0.5998773660005927,-0.21475249522722176,0.829960292008668,0.9249810294679051,LOC107984433
109864273,1819.6259780746766,-0.11356509339959822,0.5289620981719741,-0.21469419792469965,0.8300057464899037,0.9249810294679051,RNA18SN4
100287559,47.08861583108908,-0.06193239231668915,0.28836286962999713,-0.21477242335726357,0.8299447541507255,0.9249810294679051,ADPGK-AS1
57470,933.3766745475646,0.022964718716509548,0.10706150396009044,0.21450024394454761,0.8301569767501242,0.9250377910555027,LRRC47
6155,10212.405081531564,-0.020105203080032264,0.09370284154510072,-0.21456342997192138,0.8301077084988354,0.9250377910555027,RPL27
4846,5.588386629253749,-0.16672129890815762,0.778182674776417,-0.21424442397931698,0.8303564549251997,0.9251482947300214,NOS3
145376,14.863043652543546,0.10789947683298025,0.5034780691823372,0.214308196200506,0.8303067268747313,0.9251482947300214,PPP1R36
51389,1106.7698410435833,-0.0237257017035956,0.11084388940611291,-0.21404609519491616,0.830511111301764,0.925264719397979,RWDD1
6590,16.867138372682,-0.09956129290590421,0.4656529477415176,-0.21381007763140017,0.8306951658655559,0.9253488447697501,SLPI
27236,945.0437468308488,-0.02311179089433505,0.10812215899554922,-0.2137562837168876,0.8307371174990275,0.9253488447697501,ARFIP1
100505532,22.0161762771873,0.08981032575714291,0.4199066388345079,0.2138816523749667,0.8306393484521776,0.9253488447697501,LINC01301
100128176,16.220734478043255,-0.09697244806219406,0.4539731643353362,-0.21360832683617273,0.8308525053957497,0.9254214911255358,UST-AS1
106144532,5.806958962765873,-0.15830641795870298,0.7416679503605204,-0.21344648623653104,0.8309787250362114,0.9255061926106725,ARF4-AS1
